College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Academic_Efficiency,Salary
CLG0013,104.0,7.07,6.77,7,1,7,2,1,0,78.1,0.0
CLG0034,122.0,9.89,10.04,4,0,0,8,2,1,112.6,462599.99999999994
CLG0043,112.0,7.91,8.14,10,0,10,7,1,0,92.60000000000001,0.0
CLG0093,97.0,9.33,8.96,5,0,8,7,3,0,99.30000000000001,0.0
CLG0033,99.0,9.77,9.55,10,0,10,2,2,0,105.4,0.0
CLG0069,84.0,8.38,8.1,3,0,8,1,2,0,89.4,0.0
CLG0036,99.0,7.74,7.62,2,0,10,4,4,0,86.10000000000001,0.0
CLG0079,95.0,5.02,5.28,2,0,4,7,5,0,62.300000000000004,0.0
CLG0074,104.0,5.2,5.41,5,0,0,6,0,0,64.5,0.0
CLG0068,87.0,6.0,6.16,4,1,1,10,0,0,70.3,0.0
CLG0047,107.0,5.93,5.44,2,0,1,2,0,0,65.10000000000001,0.0
CLG0061,122.0,6.27,5.91,5,1,5,7,3,0,71.3,0.0
CLG0045,98.0,6.52,6.24,10,1,9,10,1,0,72.2,0.0
CLG0096,106.0,6.8,6.57,9,0,8,9,0,0,76.3,0.0
CLG0088,110.0,7.1,6.75,8,0,2,2,1,0,78.5,0.0
CLG0084,93.0,5.49,5.4,9,0,7,10,0,0,63.3,0.0
CLG0048,103.0,5.21,4.79,9,0,1,5,4,0,58.2,0.0
CLG0041,100.0,8.37,8.62,8,0,4,2,1,0,96.19999999999999,0.0
CLG0038,101.0,7.69,7.98,9,0,3,1,3,0,89.9,0.0
CLG0068,88.0,7.22,7.29,4,0,4,7,5,0,81.7,0.0
CLG0075,100.0,8.17,7.76,8,1,3,2,5,0,87.6,0.0
CLG0011,107.0,9.14,9.53,2,0,0,6,3,0,106.0,0.0
CLG0016,121.0,7.14,7.61,9,0,0,7,1,0,88.2,0.0
CLG0065,114.0,8.21,7.91,9,0,5,1,5,0,90.5,0.0
CLG0097,132.0,9.77,9.97,3,0,7,9,3,1,112.9,464800.0
CLG0071,88.0,9.2,9.54,6,0,6,6,2,0,104.19999999999999,0.0
CLG0067,113.0,7.13,7.17,7,1,3,2,3,0,83.0,0.0
CLG0071,102.0,8.22,8.04,3,1,4,1,4,0,90.6,0.0
CLG0001,132.0,5.89,5.87,5,0,7,1,4,0,71.9,0.0
CLG0097,87.0,7.8,7.81,1,0,5,2,1,0,86.8,0.0
CLG0071,87.0,9.91,9.81,3,1,7,9,3,1,106.80000000000001,535900.0
CLG0004,91.0,7.59,8.02,8,0,5,2,1,0,89.29999999999998,0.0
CLG0082,68.0,9.64,9.88,3,0,7,1,0,0,105.60000000000001,0.0
CLG0037,92.0,7.04,6.78,8,1,3,4,2,0,77.0,0.0
CLG0014,88.0,9.99,10.08,9,0,9,9,1,0,109.6,0.0
CLG0079,102.0,7.9,8.09,6,1,1,8,1,0,91.10000000000001,0.0
CLG0025,105.0,5.21,4.85,7,0,2,7,1,0,59.0,0.0
CLG0082,128.0,7.93,7.79,6,0,4,8,5,1,90.7,375600.0
CLG0004,114.0,6.37,6.78,8,0,3,2,1,0,79.2,0.0
CLG0066,91.0,5.16,5.23,7,0,4,5,5,0,61.400000000000006,0.0
CLG0043,86.0,9.1,8.82,10,0,0,7,4,0,96.8,0.0
CLG0026,107.0,6.38,6.0,1,0,0,1,2,0,70.7,0.0
CLG0084,80.0,8.98,9.0,3,1,1,6,0,0,98.0,0.0
CLG0015,127.0,6.44,6.49,3,0,10,7,2,0,77.60000000000001,0.0
CLG0006,117.0,5.97,5.8,3,0,1,8,1,0,69.7,0.0
CLG0037,92.0,9.87,10.0,4,1,7,5,4,0,109.2,0.0
CLG0043,74.0,6.81,6.38,1,0,9,8,0,0,71.2,0.0
CLG0042,120.0,8.01,7.66,2,1,3,10,5,1,88.6,466400.0
CLG0013,98.0,8.05,8.1,5,0,5,1,1,0,90.8,0.0
CLG0016,118.0,7.8,7.36,6,1,1,4,5,0,85.4,0.0
CLG0042,76.0,9.57,9.95,9,1,0,6,1,0,107.1,0.0
CLG0038,91.0,8.37,8.01,2,0,6,4,3,0,89.19999999999999,0.0
CLG0066,100.0,7.02,7.19,9,0,3,5,2,0,81.9,0.0
CLG0065,100.0,9.31,9.2,7,0,3,2,2,0,102.0,0.0
CLG0005,93.0,5.91,5.81,9,0,1,7,2,0,67.39999999999999,0.0
CLG0030,109.0,7.72,7.98,4,1,8,9,3,0,90.70000000000002,0.0
CLG0095,83.0,9.75,9.75,7,1,1,7,4,0,105.8,0.0
CLG0043,97.0,8.13,8.36,1,1,4,1,4,0,93.3,0.0
CLG0032,101.0,9.08,9.09,8,0,5,2,4,0,101.0,0.0
CLG0067,107.0,8.27,8.36,7,1,2,8,5,1,94.3,487900.0
CLG0067,110.0,9.2,9.46,7,0,10,1,0,0,105.60000000000001,0.0
CLG0042,83.0,9.72,9.83,2,1,2,2,3,0,106.6,0.0
CLG0005,76.0,6.36,6.48,10,1,5,5,3,0,72.4,0.0
CLG0099,119.0,5.85,6.14,9,1,4,6,4,0,73.3,0.0
CLG0086,104.0,7.42,7.87,8,0,4,1,4,0,89.10000000000001,0.0
CLG0096,88.0,8.51,8.39,1,1,4,1,4,0,92.7,0.0
CLG0059,123.0,6.14,6.22,1,1,8,2,3,0,74.5,0.0
CLG0023,101.0,5.02,4.61,5,0,7,3,4,0,56.2,0.0
CLG0008,117.0,6.71,6.57,2,1,3,9,2,1,77.4,421300.0
CLG0068,101.0,9.84,9.75,1,0,5,3,4,0,107.6,0.0
CLG0070,130.0,8.47,8.81,10,0,4,8,2,1,101.10000000000001,417400.0
CLG0091,126.0,7.01,7.02,8,1,10,6,1,0,82.79999999999998,0.0
CLG0019,96.0,5.96,6.19,4,0,5,10,1,0,71.5,0.0
CLG0044,114.0,6.78,6.3,2,0,10,5,3,0,74.4,0.0
CLG0093,109.0,5.85,5.81,5,0,7,9,0,0,69.0,0.0
CLG0038,120.0,5.53,5.93,6,1,5,8,5,1,71.3,397200.0
CLG0044,85.0,9.53,9.25,8,1,5,3,1,0,101.0,0.0
CLG0006,110.0,9.99,9.52,7,0,1,7,3,0,106.19999999999999,0.0
CLG0003,115.0,5.82,5.75,7,1,6,4,3,0,69.0,0.0
CLG0096,73.0,5.27,5.47,1,0,2,8,2,0,61.99999999999999,0.0
CLG0080,82.0,6.65,6.6,3,0,6,7,2,0,74.2,0.0
CLG0033,69.0,7.31,7.27,3,1,4,3,4,0,79.6,0.0
CLG0066,95.0,6.02,6.19,7,0,3,7,5,0,71.4,0.0
CLG0058,110.0,6.51,6.26,2,1,9,6,1,0,73.6,0.0
CLG0026,122.0,6.0,6.25,10,1,0,6,2,0,74.7,0.0
CLG0099,101.0,8.87,8.52,7,0,7,10,0,0,95.29999999999998,0.0
CLG0028,124.0,8.56,8.46,9,1,1,3,5,1,97.00000000000001,500400.00000000006
CLG0043,79.0,8.17,8.33,1,0,9,4,3,0,91.2,0.0
CLG0075,74.0,6.94,7.27,2,0,7,4,5,0,80.1,0.0
CLG0088,99.0,9.55,9.84,6,0,6,6,4,0,108.30000000000001,0.0
CLG0016,105.0,9.85,10.07,2,0,2,9,2,1,111.2,455300.0
CLG0089,99.0,5.87,5.73,2,1,10,5,2,0,67.2,0.0
CLG0023,68.0,6.12,5.74,5,0,6,8,2,0,64.2,0.0
CLG0059,98.0,7.63,7.35,7,0,0,5,5,0,83.3,0.0
CLG0035,80.0,5.46,5.82,4,1,4,6,1,0,66.2,0.0
CLG0089,110.0,7.18,7.54,6,1,1,6,5,0,86.4,0.0
CLG0041,105.0,7.91,8.36,3,0,1,4,2,0,94.1,0.0
CLG0097,85.0,7.61,7.19,4,1,2,10,5,0,80.4,0.0
CLG0022,92.0,6.65,6.69,4,0,6,10,3,0,76.10000000000001,0.0
CLG0074,84.0,7.71,7.86,4,0,1,5,2,0,87.00000000000001,0.0
CLG0001,99.0,9.79,10.0,1,1,3,4,5,0,109.9,0.0
CLG0046,114.0,6.03,6.17,4,0,3,2,0,0,73.10000000000001,0.0
CLG0022,85.0,8.27,8.54,4,1,0,2,2,0,93.89999999999999,0.0
CLG0032,107.0,5.22,5.08,6,1,6,8,4,0,61.5,0.0
CLG0087,92.0,5.33,5.01,9,0,3,4,4,0,59.3,0.0
CLG0030,88.0,7.76,7.46,10,1,0,9,0,0,83.39999999999999,0.0
CLG0087,98.0,5.52,5.03,6,0,2,6,4,0,60.10000000000001,0.0
CLG0043,84.0,5.11,4.96,6,0,7,5,1,0,58.0,0.0
CLG0012,91.0,5.86,5.45,7,0,3,7,3,0,63.6,0.0
CLG0083,82.0,7.82,7.64,7,1,0,6,3,0,84.6,0.0
CLG0071,129.0,8.52,8.65,1,0,6,4,1,0,99.4,0.0
CLG0027,100.0,6.01,6.4,8,0,7,10,4,0,74.0,0.0
CLG0026,89.0,8.34,8.68,1,0,4,9,0,0,95.7,0.0
CLG0018,103.0,5.91,5.66,9,1,8,6,0,0,66.9,0.0
CLG0092,98.0,8.07,7.7,4,0,6,3,3,0,86.8,0.0
CLG0075,96.0,7.06,6.75,9,0,3,4,5,0,77.1,0.0
CLG0066,109.0,8.27,8.74,8,0,8,4,0,0,98.30000000000001,0.0
CLG0081,111.0,9.98,10.03,9,1,5,8,1,1,111.39999999999999,556700.0
CLG0061,92.0,9.69,9.37,6,1,10,5,3,0,102.89999999999999,0.0
CLG0046,91.0,5.02,5.36,9,1,7,8,2,0,62.7,0.0
CLG0029,95.0,9.43,9.33,4,1,1,8,1,0,102.8,0.0
CLG0032,65.0,5.33,5.73,3,1,4,6,1,0,63.800000000000004,0.0
CLG0015,77.0,9.77,9.53,3,0,2,5,0,0,103.0,0.0
CLG0060,120.0,6.41,6.3,8,0,4,2,5,0,75.0,0.0
CLG0082,124.0,6.91,6.91,2,1,7,1,0,0,81.5,0.0
CLG0028,96.0,5.46,5.85,6,0,5,7,0,0,68.1,0.0
CLG0027,108.0,5.56,5.93,9,1,0,10,2,0,70.1,0.0
CLG0041,104.0,8.63,8.7,9,0,6,10,1,0,97.4,0.0
CLG0047,141.5,9.72,9.44,8,1,9,7,4,1,108.55,548350.0
CLG0033,116.0,8.05,7.95,8,1,0,2,3,0,91.1,0.0
CLG0044,98.0,8.58,9.06,1,1,0,3,0,0,100.4,0.0
CLG0050,85.0,8.81,8.92,7,0,3,8,0,0,97.7,0.0
CLG0010,75.0,6.31,6.59,1,0,8,4,1,0,73.4,0.0
CLG0024,103.0,5.23,5.18,9,0,7,5,2,0,62.099999999999994,0.0
CLG0034,88.0,5.01,5.04,3,0,9,7,0,0,59.2,0.0
CLG0091,78.0,6.75,6.68,1,0,2,8,2,0,74.6,0.0
CLG0020,90.0,6.21,6.41,8,0,5,1,2,0,73.1,0.0
CLG0025,83.0,5.31,5.66,7,0,0,7,4,0,64.9,0.0
CLG0055,125.0,5.9,5.91,2,1,9,3,2,0,71.6,0.0
CLG0090,113.0,5.62,5.6,7,1,0,5,4,0,67.3,0.0
CLG0043,99.0,9.57,9.41,5,0,5,1,3,0,104.0,0.0
CLG0053,122.0,5.7,5.38,7,0,4,3,2,0,66.0,0.0
CLG0085,101.0,7.69,8.13,10,1,5,5,3,0,91.4,0.0
CLG0050,87.0,7.97,7.79,7,0,8,1,2,0,86.60000000000001,0.0
CLG0055,122.0,7.72,8.02,2,1,4,2,4,1,92.39999999999999,481800.0
CLG0013,108.0,5.5,5.72,2,0,1,3,4,0,68.0,0.0
CLG0049,84.0,6.59,6.88,7,1,0,8,3,0,77.2,0.0
CLG0097,97.0,5.26,5.7,3,1,10,5,1,0,66.7,0.0
CLG0010,86.0,6.98,7.1,4,0,1,5,1,0,79.6,0.0
CLG0092,79.0,5.94,6.34,7,0,7,3,1,0,71.3,0.0
CLG0097,113.0,7.81,7.48,2,0,0,9,2,1,86.10000000000001,355700.0
CLG0011,128.0,8.46,8.59,2,0,5,9,1,1,98.7,407600.0
CLG0078,79.0,7.66,7.93,9,0,4,2,3,0,87.2,0.0
CLG0084,108.0,7.17,6.94,1,0,9,8,1,0,80.2,0.0
CLG0100,90.0,6.94,7.18,3,1,10,1,3,0,80.8,0.0
CLG0020,92.0,9.21,9.49,10,1,8,5,3,0,104.10000000000001,0.0
CLG0072,91.0,6.1,6.43,4,0,3,7,5,0,73.39999999999999,0.0
CLG0079,87.0,8.67,8.48,5,0,4,8,2,1,93.50000000000001,382700.0
CLG0097,100.0,8.79,8.97,3,0,4,8,5,1,99.7,408800.0
CLG0083,87.0,7.1,6.9,9,1,10,6,4,0,77.7,0.0
CLG0048,104.0,6.49,6.73,5,0,1,7,2,0,77.70000000000002,0.0
CLG0076,99.0,7.35,7.31,7,0,10,4,2,0,83.0,0.0
CLG0017,96.0,5.47,5.57,7,1,1,10,0,0,65.3,0.0
CLG0033,86.0,5.23,5.15,9,0,8,7,1,0,60.1,0.0
CLG0020,91.0,5.56,5.22,2,0,2,7,1,0,61.3,0.0
CLG0046,111.0,5.94,5.62,3,0,5,9,3,1,67.3,280300.0
CLG0031,107.0,7.52,7.1,4,1,3,2,4,0,81.7,0.0
CLG0051,85.0,9.25,9.37,8,0,3,8,5,1,102.19999999999999,417299.99999999994
CLG0083,101.0,6.18,6.53,1,1,4,9,1,0,75.39999999999999,0.0
CLG0019,111.0,9.68,9.2,9,0,4,3,1,0,103.1,0.0
CLG0062,74.0,9.77,9.34,5,1,6,8,4,1,100.80000000000001,510600.0
CLG0044,108.0,9.79,9.75,4,0,6,1,1,0,108.3,0.0
CLG0077,90.0,9.19,9.43,8,0,0,10,0,0,103.3,0.0
CLG0038,108.0,6.82,6.48,9,0,5,5,1,0,75.60000000000001,0.0
CLG0049,88.0,5.36,5.13,3,0,3,1,0,0,60.099999999999994,0.0
CLG0065,72.0,7.84,7.57,4,1,1,1,2,0,82.9,0.0
CLG0011,75.0,7.79,7.69,1,1,5,6,2,0,84.4,0.0
CLG0027,100.0,9.25,8.97,3,0,6,5,0,0,99.7,0.0
CLG0058,103.0,9.98,9.83,10,0,1,5,5,0,108.6,0.0
CLG0064,86.0,7.54,7.77,5,0,1,2,5,0,86.29999999999998,0.0
CLG0065,109.0,6.73,6.84,8,0,9,10,3,0,79.30000000000001,0.0
CLG0015,75.0,5.93,5.51,1,1,10,9,0,0,62.599999999999994,0.0
CLG0082,99.0,5.02,5.16,1,1,6,5,3,0,61.5,0.0
CLG0089,81.0,7.55,7.53,3,1,8,3,4,0,83.39999999999999,0.0
CLG0001,90.0,7.78,8.21,9,0,2,7,4,0,91.10000000000001,0.0
CLG0019,100.0,9.12,8.91,9,0,2,6,0,0,99.1,0.0
CLG0056,87.0,7.52,7.75,1,0,7,6,3,0,86.2,0.0
CLG0064,94.0,9.58,9.81,4,0,1,5,2,0,107.50000000000001,0.0
CLG0034,115.0,8.14,7.86,8,0,8,4,0,0,90.10000000000001,0.0
CLG0064,91.0,9.2,9.6,2,0,6,6,0,0,105.1,0.0
CLG0010,112.0,5.74,5.73,4,1,7,7,3,0,68.5,0.0
CLG0076,83.0,9.28,9.46,7,0,8,8,4,1,102.9,419900.00000000006
CLG0060,107.0,8.38,8.03,7,0,2,2,5,0,91.0,0.0
CLG0039,121.0,5.85,5.61,5,1,5,4,2,0,68.2,0.0
CLG0066,62.0,5.95,6.04,7,0,7,7,3,0,66.6,0.0
CLG0032,88.0,9.63,9.45,6,0,0,3,3,0,103.3,0.0
CLG0051,108.0,5.16,5.16,2,0,5,5,2,0,62.400000000000006,0.0
CLG0026,96.0,7.31,7.18,9,1,2,10,5,0,81.39999999999999,0.0
CLG0057,105.0,6.57,6.71,5,0,7,7,5,0,77.6,0.0
CLG0084,90.0,8.33,8.32,2,0,8,9,0,0,92.2,0.0
CLG0060,101.0,9.2,8.7,6,0,4,6,0,0,97.1,0.0
CLG0055,97.0,6.8,6.95,10,1,1,2,1,0,79.2,0.0
CLG0006,117.0,7.13,7.05,5,1,6,9,2,1,82.2,440500.0
CLG0007,103.0,9.91,9.75,2,0,5,6,3,0,107.8,0.0
CLG0066,105.0,8.92,8.51,10,0,5,10,1,0,95.6,0.0
CLG0081,93.0,9.49,9.21,10,0,0,2,1,0,101.4,0.0
CLG0026,92.0,7.19,6.91,7,0,0,1,1,0,78.3,0.0
CLG0095,93.0,6.17,6.61,10,0,5,4,0,0,75.4,0.0
CLG0098,105.0,7.06,6.99,2,1,5,2,4,0,80.4,0.0
CLG0082,93.0,8.58,8.12,7,1,3,7,1,0,90.49999999999999,0.0
CLG0078,104.0,5.55,5.19,6,1,7,7,3,0,62.300000000000004,0.0
CLG0005,131.0,6.35,5.93,4,1,8,3,5,0,72.39999999999999,0.0
CLG0087,113.0,5.23,5.32,4,0,5,10,0,0,64.5,0.0
CLG0001,95.0,7.16,6.85,6,0,9,1,5,0,78.0,0.0
CLG0084,118.0,9.14,9.14,9,0,7,2,4,1,103.2,424600.0
CLG0002,93.0,5.12,4.99,10,1,7,8,4,0,59.2,0.0
CLG0065,69.0,8.38,8.68,6,1,1,4,1,0,93.7,0.0
CLG0010,84.0,9.66,9.48,6,1,3,3,1,0,103.20000000000002,0.0
CLG0050,71.0,6.18,6.14,1,0,0,10,0,0,68.5,0.0
CLG0051,94.0,8.47,8.69,5,1,0,7,1,0,96.3,0.0
CLG0069,100.0,9.88,9.81,1,0,5,10,0,0,108.10000000000001,0.0
CLG0041,125.0,9.81,10.1,9,0,6,4,4,1,113.5,466500.0
CLG0058,104.0,6.17,6.33,10,0,4,2,3,0,73.7,0.0
CLG0077,96.0,5.5,5.41,4,1,7,3,3,0,63.7,0.0
CLG0068,112.0,5.74,5.74,2,0,8,4,2,0,68.60000000000001,0.0
CLG0024,66.0,8.51,8.98,9,0,3,1,5,0,96.4,0.0
CLG0091,103.0,8.63,8.79,6,1,0,8,2,1,98.19999999999999,503099.99999999994
CLG0056,111.0,8.37,8.77,10,1,5,8,2,1,98.79999999999998,506300.0
CLG0100,77.0,6.68,6.36,3,0,0,5,3,0,71.3,0.0
CLG0036,117.0,5.85,5.83,2,1,1,6,1,0,70.0,0.0
CLG0002,105.0,7.9,8.31,6,1,10,4,0,0,93.60000000000001,0.0
CLG0096,93.0,7.42,7.24,10,1,3,3,3,0,81.7,0.0
CLG0056,109.0,8.64,9.11,6,1,3,3,2,0,102.0,0.0
CLG0081,134.0,7.21,6.81,9,1,5,4,2,0,81.5,0.0
CLG0012,102.0,6.69,7.09,5,0,7,6,5,0,81.10000000000001,0.0
CLG0012,103.0,6.47,6.42,9,0,2,2,1,0,74.5,0.0
CLG0085,93.0,6.06,5.63,5,0,5,6,2,0,65.6,0.0
CLG0072,87.0,6.33,6.71,2,1,2,8,2,0,75.8,0.0
CLG0022,112.0,5.47,5.22,1,1,1,9,0,0,63.39999999999999,0.0
CLG0074,87.0,6.73,6.25,9,1,3,4,1,0,71.2,0.0
CLG0084,101.0,5.18,4.82,10,0,3,5,4,0,58.300000000000004,0.0
CLG0062,92.0,5.93,6.09,7,1,1,8,4,0,70.1,0.0
CLG0064,107.0,8.73,9.21,3,0,10,10,2,1,102.80000000000001,421900.00000000006
CLG0028,105.0,6.63,6.24,6,1,2,2,2,0,72.9,0.0
CLG0089,115.0,8.34,8.3,10,0,8,10,0,1,94.5,389500.0
CLG0028,92.0,8.58,8.26,4,0,9,2,4,0,91.8,0.0
CLG0004,95.0,7.91,8.16,9,1,8,9,1,0,91.1,0.0
CLG0045,85.0,9.79,9.41,2,0,9,6,1,0,102.6,0.0
CLG0090,93.0,5.11,4.85,4,0,6,10,3,0,57.8,0.0
CLG0013,105.0,8.69,8.39,1,0,1,9,5,1,94.4,388100.0
CLG0083,111.0,9.79,9.84,7,0,4,10,3,1,109.5,449100.0
CLG0098,86.0,9.31,9.68,4,1,7,7,1,0,105.39999999999999,0.0
CLG0080,113.0,5.84,5.85,5,0,0,5,3,0,69.8,0.0
CLG0004,120.0,6.63,6.19,1,1,0,9,5,1,73.9,407600.0
CLG0061,106.0,5.86,5.92,2,1,10,9,5,0,69.8,0.0
CLG0084,128.0,8.01,8.31,4,1,10,2,0,0,95.9,0.0
CLG0026,88.0,8.56,8.19,2,1,5,8,2,1,90.69999999999999,471600.0
CLG0094,81.0,6.59,6.16,1,1,6,8,1,0,69.7,0.0
CLG0006,73.0,7.7,7.39,10,0,6,2,4,0,81.19999999999999,0.0
CLG0077,122.0,8.45,8.7,1,0,2,10,4,1,99.2,409000.0
CLG0056,109.0,7.11,7.2,6,0,9,7,1,0,82.9,0.0
CLG0100,99.0,9.27,9.31,2,0,3,1,3,0,103.00000000000001,0.0
CLG0081,104.0,8.86,8.61,3,0,8,5,3,0,96.5,0.0
CLG0027,83.0,5.32,5.15,5,1,10,5,1,0,59.8,0.0
CLG0035,136.0,8.11,8.58,3,1,9,10,1,1,99.39999999999999,511200.0
CLG0097,101.0,6.18,5.92,6,0,3,5,1,0,69.3,0.0
CLG0082,101.0,7.79,8.19,7,0,4,2,0,0,91.99999999999999,0.0
CLG0058,110.0,9.78,9.86,10,1,5,3,4,0,109.6,0.0
CLG0084,107.0,9.4,9.02,6,1,6,6,0,0,100.89999999999999,0.0
CLG0063,103.0,7.02,6.99,2,1,4,1,5,0,80.2,0.0
CLG0033,88.0,6.46,6.91,9,0,6,6,0,0,77.89999999999999,0.0
CLG0095,107.0,6.17,6.09,2,0,1,6,2,0,71.6,0.0
CLG0083,128.0,7.66,8.02,6,0,6,7,0,0,92.99999999999999,0.0
CLG0097,120.0,5.57,5.33,9,0,4,9,5,1,65.3,273200.0
CLG0081,123.0,7.75,7.82,9,0,9,9,4,1,90.5,374300.0
CLG0033,92.0,5.01,5.35,2,0,4,4,3,0,62.7,0.0
CLG0100,85.0,6.62,7.04,9,0,10,2,4,0,78.9,0.0
CLG0069,98.0,6.1,6.09,8,0,5,5,1,0,70.7,0.0
CLG0040,100.0,9.86,10.0,7,1,8,1,5,0,110.0,0.0
CLG0047,116.0,8.64,8.14,8,0,3,5,1,0,93.0,0.0
CLG0045,74.0,6.75,6.5,10,1,4,10,1,0,72.4,0.0
CLG0027,122.0,5.46,5.24,8,0,4,3,0,0,64.60000000000001,0.0
CLG0007,97.0,7.58,7.17,1,1,2,7,5,0,81.4,0.0
CLG0058,93.0,6.07,5.85,9,1,2,7,2,0,67.8,0.0
CLG0014,84.0,7.68,7.5,6,0,0,3,3,0,83.4,0.0
CLG0004,75.0,9.18,9.65,1,0,3,5,0,0,104.0,0.0
CLG0082,112.0,8.08,8.25,1,1,8,9,1,1,93.7,486000.0
CLG0034,101.0,8.17,8.1,7,0,1,4,4,0,91.1,0.0
CLG0080,80.0,7.71,8.2,10,0,9,2,1,0,90.0,0.0
CLG0091,80.0,9.64,9.29,2,1,3,3,4,0,100.89999999999999,0.0
CLG0038,94.0,9.66,9.64,6,1,8,1,3,0,105.80000000000001,0.0
CLG0020,125.0,7.56,7.71,5,0,8,5,1,0,89.6,0.0
CLG0046,96.0,6.53,6.09,5,1,7,9,5,0,70.5,0.0
CLG0019,77.0,7.3,7.52,10,0,1,2,5,0,82.89999999999999,0.0
CLG0001,96.0,5.93,5.53,6,1,10,3,3,0,64.9,0.0
CLG0023,95.0,8.18,7.82,8,1,2,3,1,0,87.7,0.0
CLG0062,59.0,7.5,7.16,5,1,5,7,1,0,77.5,0.0
CLG0073,99.0,5.52,5.95,8,1,1,10,4,0,69.4,0.0
CLG0028,96.0,5.99,6.17,5,0,2,7,2,0,71.3,0.0
CLG0084,110.0,7.4,7.56,10,0,0,1,5,0,86.6,0.0
CLG0080,127.0,9.44,9.5,6,1,3,3,4,1,107.7,543500.0
CLG0077,116.0,7.83,7.62,8,1,10,1,0,0,87.8,0.0
CLG0033,95.0,8.41,8.53,2,0,5,9,3,1,94.8,388700.0
CLG0003,83.0,6.7,6.61,7,1,0,7,3,0,74.4,0.0
CLG0079,138.0,7.86,7.51,3,0,0,5,2,0,88.89999999999999,0.0
CLG0016,100.0,7.24,7.43,9,1,7,7,1,0,84.3,0.0
CLG0030,100.0,8.3,7.93,10,1,6,3,3,0,89.3,0.0
CLG0025,99.0,5.25,4.94,7,1,6,3,2,0,59.300000000000004,0.0
CLG0078,102.0,7.47,7.79,3,1,6,1,0,0,88.10000000000001,0.0
CLG0001,97.0,6.48,6.64,8,0,4,5,3,0,76.1,0.0
CLG0033,91.0,6.63,6.76,10,1,3,7,0,0,76.69999999999999,0.0
CLG0037,91.0,9.8,9.72,2,1,6,3,5,0,106.3,0.0
CLG0029,99.0,5.91,5.81,10,0,10,5,4,0,68.0,0.0
CLG0037,91.0,6.56,6.75,8,0,2,10,3,0,76.6,0.0
CLG0061,89.0,7.55,7.79,7,0,8,1,3,0,86.80000000000001,0.0
CLG0008,101.0,9.32,9.33,5,1,1,7,1,0,103.39999999999999,0.0
CLG0001,96.0,7.08,7.55,4,1,0,8,0,0,85.1,0.0
CLG0063,122.0,8.72,9.18,10,0,7,8,4,1,104.0,428200.0
CLG0088,60.0,9.28,9.19,10,0,5,1,2,0,97.89999999999999,0.0
CLG0065,116.0,6.55,6.87,1,0,3,4,4,0,80.3,0.0
CLG0046,118.0,6.96,7.0,4,1,9,9,3,1,81.8,439000.0
CLG0043,68.0,6.78,6.79,6,1,8,2,5,0,74.7,0.0
CLG0010,94.0,9.16,8.71,6,0,4,1,0,0,96.50000000000001,0.0
CLG0082,94.0,5.22,5.29,2,0,10,6,3,0,62.3,0.0
CLG0085,78.0,6.54,6.94,9,1,0,1,2,0,77.2,0.0
CLG0010,88.0,8.4,8.68,1,0,0,6,2,0,95.6,0.0
CLG0062,83.0,7.83,8.12,4,1,6,1,3,0,89.49999999999999,0.0
CLG0086,126.0,7.18,6.84,4,0,0,6,5,0,81.0,0.0
CLG0051,114.0,7.7,7.56,2,0,5,9,3,1,87.0,359400.0
CLG0045,119.0,5.99,5.72,8,0,6,5,3,0,69.1,0.0
CLG0073,110.0,7.15,6.97,2,0,10,4,0,0,80.7,0.0
CLG0073,83.0,7.51,7.59,2,1,9,8,1,0,84.2,0.0
CLG0045,92.0,9.51,9.37,2,1,4,4,2,0,102.89999999999999,0.0
CLG0085,107.0,6.3,6.36,1,0,2,4,0,0,74.3,0.0
CLG0058,81.0,9.34,9.28,5,1,2,9,2,1,100.89999999999999,511700.0
CLG0095,110.0,8.22,8.01,4,0,1,1,3,0,91.1,0.0
CLG0066,96.0,5.1,4.7,2,0,10,3,2,0,56.6,0.0
CLG0024,94.0,8.62,9.01,1,1,0,4,5,0,99.5,0.0
CLG0097,110.0,5.18,4.69,1,0,10,8,5,0,57.900000000000006,0.0
CLG0075,106.0,9.99,9.49,2,1,7,1,5,0,105.5,0.0
CLG0065,94.0,9.36,9.69,1,1,8,3,4,0,106.3,0.0
CLG0055,117.0,6.49,6.99,9,0,1,2,2,0,81.60000000000001,0.0
CLG0051,83.0,6.29,6.52,2,0,3,6,5,0,73.49999999999999,0.0
CLG0072,109.0,6.91,6.43,3,1,2,9,4,0,75.2,0.0
CLG0073,108.0,6.78,6.51,9,1,3,10,0,0,75.89999999999999,0.0
CLG0021,95.0,6.86,7.33,5,0,3,9,0,0,82.8,0.0
CLG0047,104.0,6.59,6.9,8,1,7,10,5,0,79.4,0.0
CLG0022,81.0,8.11,8.18,7,0,10,5,4,0,89.89999999999999,0.0
CLG0029,113.0,5.82,5.56,6,0,2,3,2,0,66.89999999999999,0.0
CLG0040,97.0,9.23,8.74,2,1,2,8,5,1,97.10000000000001,498100.0
CLG0003,92.0,9.06,8.58,4,0,5,9,0,0,95.0,0.0
CLG0049,115.0,7.38,7.49,9,1,10,9,2,1,86.4,457100.0
CLG0025,89.0,9.26,8.78,7,0,2,1,1,0,96.7,0.0
